0,1,2
-0.7185408472567287,0.30827214286364596,-0.6490320143781132
-0.8388565600498104,0.33180482189522204,-0.48375028272772236
-0.9587133771753465,0.33908480585042505,-0.3601625041794462
-0.9268702216623271,0.4761515605049238,-0.0398513535013324
-1.0207787087977094,0.5130943839076452,0.13634593040153903
-0.786127183000092,0.677308181165271,0.347801416968229
-0.4996245691459985,0.7766303298167426,0.34892941128828564
-0.19629487127231696,0.9119773320381842,0.42682788524505416
0.3079667065491235,1.0152643361686675,0.24709466107066347
0.5206105273277044,1.0737864189119386,0.20932653283942598
0.8061325652547567,1.0813866289415883,-0.02171438649498647
0.8984026319071595,1.0392157767936503,-0.2097574051437628
0.7340513925180089,0.8513523771552797,-0.5429374022595301
0.7693123755539631,0.8044105689273634,-0.6931150887008479
-0.05307507867233943,0.3945030531653454,-1.013444193206099
-0.3538008637623176,0.3561031808054408,-0.8473220021771877
-0.45681737894481844,0.39941105323546994,-0.6469676231885578
-0.9220775728396259,0.24338510979274436,-0.6354199125381599
-0.9281124520680323,0.3304457162589351,-0.4089423199449116
-1.1498071924120699,0.4025143951654344,-0.03145940586551227
-1.2329599025030051,0.438319211289292,0.13241583075276614
-1.0020429171485261,0.60833690860041,0.3618912031124157
-0.6542769436798989,0.8145987360257481,0.5809934423144469
-0.22663126434498357,0.9746022395049779,0.6125320889793462
0.1773662394477941,1.02368104430693,0.3829905938753713
0.6692382839989827,1.122877533472674,0.2037283387672994
0.8533111259733285,1.0547894125502661,-0.13065412717787284
1.04676585654379,1.0343210734790818,-0.3522799871847159
-0.7486192382547918,0.4248835591034845,-0.3263959418136767
-1.1180782538623735,0.29112972457500813,-0.34226363671220544
-1.2665032512378402,0.17179920876550042,-0.5152934019612859
-1.0155290300103326,0.26407543551844737,-0.500914444348455
-0.8790309388318329,0.3630623464881336,-0.3691119379130665
-0.8128427259150807,0.4856924856681074,-0.11559270486098897
-0.7338210096834896,0.5961620239312838,0.09577870513423825
-0.4012681118921374,0.7716251760231398,0.24997290297550817
-0.11077191733329475,0.9191327791613788,0.37001919998912686
0.022387560140409796,0.8834384135165554,0.16257788964267245
0.11957102253888116,0.856951845003622,0.010074212620558076
0.5138016418754877,0.9988874990589952,0.025008518942241154
0.39761599009031523,0.8761459224032143,-0.1849553273263999
0.53287185086311,0.829426989126912,-0.4222437873345904
0.6412709188250086,0.7855496195590647,-0.6287645334378864
0.3220674231621299,0.705895939629609,-0.5512502050265689
0.3376644828463461,0.5962158742079547,-0.8435790435984587
0.18414038509375916,0.5314460605852537,-0.8735209567763973
0.1555740705466986,0.4048353634211884,-1.1701406379627017
-0.3890525182839226,0.4030440020365844,-0.6971550026806095
-0.3250935626582815,0.28824925759665765,-1.0448826276021237
-0.4589755349827444,0.2862104017428728,-0.9326728208168555
-0.5187417240102056,0.37895601091984166,-0.6446394952188131
-0.4847988269329305,0.5049978426240231,-0.3541793415025417
-0.7126469545852983,0.41567615677030356,-0.38132930036012097
-0.6308044945009887,0.5528541515012547,-0.1045756738543916
